address,0,1,2,3,4,5,6,7,8,9,label
0x0178499f84c76c9b863318703092080f31dfa1ae,154107.76407101768,4755.569547354253,59911.628799295446,17195.479398732426,12917.533692046862,3296.868729620908,17865.650120005557,14247.905413828767,9113.770157605972,4521.510301562628,0
0x017f86b90a46d8fd999eaefda1339355b98da12f,154110.67870186907,4759.60188283003,59915.91331058701,17202.886152298957,12922.965742286071,3303.2929395226074,17868.881288780292,14251.350948752628,9115.619709731609,4524.492566873505,0
0x018f2f4b3c9e38607aa7ab4dea23e9d663e3e050,154110.34777439447,4759.206510416321,59915.527828733684,17202.280306863824,12922.501022962279,3302.6174332310434,17868.593506505047,14251.01835090338,9115.438201934967,4524.1847328470185,0
0x01b4eedf45749b38cb9ad2bae1e98e9fe2ef1d32,154103.09118485925,4751.028954303144,59906.57662565828,17189.037135737115,12910.480010609486,3290.130492025078,17861.822468292692,14243.453086219164,9111.247450127124,4516.648733259029,0
0x01F9eC89417814d6a7b0961Edc24Fe1Cde61f208,154110.74302939218,4759.675553416286,59915.96982969198,17202.990453495575,12923.025404562857,3303.3536342219395,17868.937497879117,14251.414417031627,9115.656951972409,4524.52899214267,0
0x02058ffc151cfb538df97c9ffbbfd0319570f091,154110.7225325883,4759.654315303914,59915.95310372681,17202.96552025161,12923.008417881902,3303.3364508746026,17868.91942230226,14251.394982965063,9115.643745194431,4524.51373681919,0
0x02095d057ff161e53ec689ab17c34e6d65899b1d,154110.77450477477,4759.689799220974,59915.97535376694,17202.941010174436,12922.980012726455,3303.302711252027,17868.94833430929,14251.4455470223,9115.668404853255,4524.568254482387,0
0x020b1573f2ca670190d33ca2f0a57b0c0399ad37,154107.78501407892,4754.534423802372,59911.25023926442,17196.753128067594,12912.208262768516,3293.568869421015,17863.808770218417,14247.824268285945,9111.943673271695,4522.36078375946,0
0x021bcdee4d5a997ae0a594e8362fe103f14aff79,154110.08572011668,4758.891174570699,59915.37552533348,17201.803632274394,12922.386454332536,3302.7036891327048,17868.365266421628,14250.756249366732,9115.295210604012,4524.212685217538,0
0x022154d3816a1252ed0e68c98838694bfcd98be8,154110.5996954706,4759.50639915192,59915.838223508246,17202.739601685917,12922.884751078207,3303.176668734803,17868.81116082994,14251.27043751738,9115.575819094844,4524.447027498739,0
0x024C344DA7208e60356378a252dAb771c34Be111,154114.18189044142,4762.951802656594,59918.3786085418,17205.065674575133,12926.26494661818,3306.416799922494,17872.46315887104,14254.387824768839,9118.597985636825,4528.139186170602,0
0x025f8ab40e72901ad04583c27077487cbe83cb67,154220.4654312187,4868.5608176517635,60014.03035817697,17275.60236162672,12993.012482262142,3383.687947564637,17958.86614548778,14371.526825791496,9182.732227402179,4651.378232187007,0
0x026e78f168df546aabb2733b37920c55b335be80,154110.51311941043,4759.165768167928,59915.27827227679,17201.274089572944,12921.907022369918,3302.0882453372033,17868.46549105837,14250.986156185592,9114.9702833284,4524.201306911452,0
0x02701809c14ad7062c71628c63d7851bc5f367ce,154109.79540448028,4758.691078952772,59915.19034224521,17202.142830014618,12922.105445446414,3302.5728978896072,17868.066829252464,14250.484812297706,9115.02323247945,4523.745642221784,0
0x02745ad75e786f0b2efbd99504e22c3cace354c1,154122.2305500493,4769.96906538954,59923.90517719658,17209.522868385364,12932.65841945997,3312.5682328244593,17880.347186847575,14261.094401610535,9125.750983293507,4536.416430626918,0
0x0275a8960fcb1235b095cb9f40edcae031eae5fd,154110.7284452027,4759.661420419421,59915.95847377628,17202.97639313762,12923.014224742637,3303.3423633811212,17868.924574710763,14251.400910577675,9115.64698074034,4524.516497912868,0
0x027a46b6cd1e80df60f5cf0f22c3f3fb899b2efd,154109.60165814054,4758.175908714311,59914.535108979166,17200.403687079335,12920.938212778647,3300.834349764614,17867.77330819016,14250.142805410504,9114.967091814651,4523.592420592927,0
0x0297772598b604cce74bafea2b863205541934aa,154110.42726721836,4759.231918674167,59915.49182775892,17202.16193078399,12922.46715378507,3302.6212235082317,17868.579379730632,14251.038309447751,9115.375410366592,4524.194350933009,0
0x0297a3211d69a1a268591e1Ff6f570699cCC50CA,154117.438279121,4765.302956826168,59920.410296657836,17206.768321702653,12928.086578403407,3308.196601992986,17875.4054508478,14256.783545411663,9121.785304254276,4531.233655957994,0
0x029c42a07652d436533e3cb9b9c69fa188e91981,154099.48687273212,4748.074700188311,59906.86350537982,17195.830674891837,12908.736087504325,3290.5674349167257,17855.40247141911,14241.896556984411,9105.457903315675,4513.274937970238,0
0x02b99dc82992fef743d6cca1c839d272d5afe8ea,154110.60465117966,4759.513489732829,59915.84284240263,17202.753022281042,12922.873066248414,3303.131167052385,17868.816912615184,14251.276484079075,9115.579066500286,4524.42073839315,0
0x02ca5d19ae986279ed592c57b9aa543c2517ec5d,154110.68516174072,4759.5287000419785,59915.811665298366,17202.665558295175,12922.79821579718,3303.030331650457,17868.890408941847,14251.305232423025,9115.620146787185,4524.455045648693,0
0x02d0b53ec925f5c5907eb3dd85bededaa4362564,154109.99294086618,4758.859567935659,59915.17160809333,17201.17197842291,12921.547401306902,3301.704524960497,17868.140770079048,14250.84598649013,9115.120574013868,4523.906467626006,0
0x02d1347abe00beaa073058b1414722cdcc31abb3,154110.50357508342,4759.392633087304,59915.75433187447,17202.570181640174,12922.795583901741,3303.026945756914,17868.728989288324,14251.174931746897,9115.523644325423,4524.3761638466185,0
0x02da54ffdbb67e35d70c6b20fa217349dee28b08,154110.73570715133,4759.66957535643,59915.96503214643,17202.986769966374,12923.020462268976,3303.3488620158696,17868.93075498677,14251.408415010968,9115.651077848126,4524.521587679642,0
0x02dfa0d5184c41689377d5d47054da210ce941f6,154106.62890609668,4755.232414530972,59911.91133971813,17198.954681727228,12918.329100257437,3298.494279855206,17865.28197767637,14246.85972156244,9113.019288133526,4520.502137059391,0
0x02ec8d1f360ac651a99aec50c873100ca3563301,154110.73697889844,4759.666630237416,59915.9595187825,17202.971674927994,12923.009764480945,3303.333586097884,17868.930755950005,14251.408339974876,9115.65191084404,4524.523014912377,0
0x02fabfd6d5608977d5952d9ef071445420c47efd,154110.7399634266,4759.672915845129,59915.96712275113,17202.983578096,12923.017146342221,3303.346311656497,17868.933607289484,14251.413312946797,9115.653431484125,4524.526995908015,0
0x02fd82cba3bae39484d5eb7f75b5f3d5f418c691,154149.4760482196,4797.677846487521,59950.57613861181,17228.456316768796,12947.48196585628,3330.853231602462,17900.52571421596,14293.728979484886,9138.970334239797,4568.960261768633,0
0x030a027cdd6994a712fbb1efd6d36369ec7cca89,154110.53326605182,4759.427966598319,59915.767391345034,17202.623022076255,12922.774001283953,3303.000704722154,17868.754773143697,14251.204827571051,9115.53995968963,4524.361989225215,0
0x0310c4385311d225cbcaca26fefc9ab45d3eba3e,154110.54370315527,4759.40464765455,59915.687191469195,17202.5047876894,12922.630420105172,3302.896155715614,17868.719583869875,14251.18254928071,9115.52942807297,4524.328288403034,0
0x031ae3d7e6b22b5400d215e6ca84ba4341e48b24,154096.55746622363,4742.86460629222,59896.67715836563,17170.559514012148,12894.9213086719,3272.835588303038,17855.141181121657,14237.01142251987,9107.610836251524,4510.787040661049,0
0x0324A5f6289e647BAf88d9c96c331Cf964220ce8,154110.74901458647,4759.68254250017,59915.976921675996,17202.995490960366,12923.028799528018,3303.358131724254,17868.94156858776,14251.422941445651,9115.659011514073,4524.536787201092,0
0x0324d6ca206dd4a807ac9fec93589fdd9e614cdf,154110.1203714731,4758.933473923951,59915.325274996874,17201.87129481699,12922.057315072261,3302.2402724050753,17868.395403751507,14250.79039757196,9115.313844123231,4524.019308901783,0
0x032fb380d84917d408ea172383cf214c28b4fe21,154110.62313356786,4759.535559929349,59915.86287088216,17202.786295924598,12922.896986810232,3303.1651875350403,17868.83298240703,14251.295066121333,9115.589208365598,4524.436358074517,0
0x0341552cabe750ae3a593de78a50bff0570efdea,154110.58705629988,4759.492187221113,59915.83010292522,17202.71982113234,12922.876400431036,3303.1406614778975,17868.80153887149,14251.258909379076,9115.569475187229,4524.42758051326,0
0x0344d3fecda48b181d99a0b7d875d957aa12369c,154109.00581441692,4757.914873098119,59914.27655764202,17201.33758862235,12921.43093895054,3301.676775471596,17867.30956416334,14249.544604967616,9114.427463478347,4522.593007099856,0
0x03563a50e43a6841a56500071440549def71c98d,154111.35728061254,4760.275319084841,59916.52038102823,17203.394139449927,12923.409916590526,3303.7819597865887,17869.43586383741,14252.08694331403,9116.021695355757,4525.231591247798,0
0x0387cfC283fFcF25A4a6A61E832545Bbeb7c8fdA,154115.39054780145,4764.20908708204,59920.12412843198,17206.038615596157,12925.938572274565,3306.598268460557,17872.71436972392,14256.490618775028,9118.428842764863,4529.7880016669915,0
0x03b5eeaf92c228f4da2b42468c15339d7873bbe5,154110.73027292595,4759.663561779009,59915.96013020241,17202.97946774336,12923.015933715049,3303.3441176547767,17868.92615320184,14251.40276449596,9115.647992774188,4524.517514852404,0
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,154110.74585868607,4759.682397817234,59915.97990986587,17202.88692429354,12922.81704256172,3303.2056458704933,17868.896363513923,14251.422549562983,9115.602462234907,4524.536067667797,0
0x03b7882e55871ffb6300bd2511a52685d689bec3,154107.82318550965,4754.672640833128,59909.1918424063,17190.13489149005,12908.834365829973,3290.4357076755896,17865.45621304161,14247.284716194275,9111.683466915367,4523.015441619416,0
0x03d18450b2ef96a94b2930e4c36d8a667ce51fc9,154110.73215015177,4759.654605368425,59915.93956983684,17202.9110718681,12922.944905693814,3303.278573081986,17868.919072348748,14251.405588452692,9115.645660770622,4524.522052377097,0
0x03e115d99f005f9df8accec3f3d07f54b593ee96,154110.29566395993,4759.143698265034,59915.565558082264,17202.19210255885,12922.5927014647,3302.9127510077137,17868.54804692796,14250.966205917099,9115.409752539754,4524.307973852483,0
0x03e27c1917672800d5fdceb96e1ec3fe672c2859,153817.47780388605,4468.581992075817,59633.18506887702,16939.02611217439,12663.481077843748,3037.8079401234177,17619.971906738927,13935.219910792903,8927.235522103982,4198.698624218473,0
0x03f034fb47965123ea4148e3147e2cfdc5b1f7a5,154111.70822661615,4760.631825616906,59917.04152234703,17202.86453068083,12923.358308510778,3303.761622787742,17869.34550589717,14252.716282076584,9115.353177128143,4526.025960421043,0
0x042a788fd6cfd20662c7d7ec702cadc7e1af5c84,154110.71407543673,4759.643727259334,59915.94539497211,17202.94775300057,12922.999446510417,3303.327426252174,17868.911942453018,14251.386671101674,9115.639208911136,4524.511051323405,0
0x043375ebc36fff7a4fcef1359f3c89afddf56e08,154109.28743192658,4757.9630434855135,59914.12951279203,17200.282777704128,12920.006101370403,3300.7383280385584,17867.321336746114,14249.846544630369,9114.436408045472,4523.03481313967,0
0x0441C33cd5F806116c6dE528709368c6C7183cD9,154113.4011523515,4762.268072995582,59918.34654920184,17204.733990610395,12924.690982780994,3305.2078300433864,17871.097051050765,14254.318338906984,9117.241030912217,4527.567006111111,0
0x046e3a705d9bcd0e53d2b45161b48e39f4bc4090,154110.2325214822,4759.010537407151,59915.339114292576,17201.85780099258,12922.313543400944,3302.484154534824,17868.421017510336,14250.84897200207,9115.34845677654,4524.113587688037,0
0x047136663dba3b4860f322b650dd8f2efcee8bb6,154110.65921643248,4759.578479765965,59915.89561400448,17202.850376177328,12922.946622791365,3303.239278239519,17868.86431187495,14251.331410206169,9115.60904541877,4524.471281457182,0
0x04727c2bb15f2b83e7d3ce88b008aa68dccea0c4,154110.7337749799,4759.667690164991,59915.9633056896,17202.985491050702,12923.01924793628,3303.3475128620985,17868.92918427882,14251.40630680204,9115.649926448164,4524.519388020948,0
0x047b83e0efb9203667a1fca927b0c4746d7ff6cf,154109.55396604218,4757.8369409884035,59913.85993099624,17199.01856114916,12918.675349394087,3299.1543135695097,17867.497177649355,14250.065751312562,9114.7484960346,4523.826518190459,0
0x048541809c8e9c75538d7416f40b9f83fa70069b,154110.7860109548,4759.709397750248,59916.00275504473,17202.975069748183,12923.03248658979,3303.3557832492793,17868.966961638856,14251.46386975483,9115.681481681437,4524.592932902403,0
0x04914e7f178a1f3717d5afabfc2103255bcc0a5f,154110.7517244644,4759.685183089837,59915.97934281723,17202.997266874652,12923.030497300893,3303.360019388062,17868.94377063254,14251.42589955818,9115.660627102376,4524.5398823827345,0
0x049b01966f721db6ec76097043e9d6eccaf719b6,154110.57048743792,4759.495784203149,59915.77420739166,17202.558004989816,12922.615091953432,3302.9512933462443,17868.770276614046,14251.281711768781,9115.52522027735,4524.4107269239585,0
0x04a3d37cae5fe8acfcaf6d5eb66369d639ff027e,154112.31621357682,4761.210090578502,59917.37716198685,17204.022700788417,12924.010873816958,3304.4506082790904,17870.215197998088,14253.133811203928,9116.593650223198,4526.327162795335,0
0x050022eba4d55d242d9568794961df5596f968f2,153467.49282320993,4229.6237949224205,59380.145884420264,16834.481487511952,12538.396625238274,2980.4887640157617,17336.658820355555,13621.591652785866,8709.031552317287,3852.7492771194557,0
0x051005cDCecd916FB8b98643d923646Acc7e07cd,154117.91660286958,4765.970317083478,59920.90872085797,17206.8403613777,12929.255939393966,3309.0761795998205,17876.291354277622,14257.11361641106,9122.320769396501,4531.767091732183,0
0x051a4a9b07c393f735a84aa9b97b1ea65bbbee18,154109.482281845,4758.326194037986,59914.81285840171,17201.799258997267,12921.944467213394,3302.0867066586793,17867.85801131943,14250.10511253323,9114.797336195214,4523.1818785611,0
0x052Ee5470868D14b158abb10DfcC76eD1cD1293d,154713.19714916789,5401.325525516363,60458.00377362455,17619.114969811835,13329.603941933496,3824.2736111994145,18376.29935710304,14924.390582808364,9516.922314815756,5256.196483561968,0
0x052f585fa599bfb4bed290ff30c057627ccd8059,154110.7369947895,4759.668396632798,59915.966024261485,17202.97494007167,12923.017461219382,3303.3465102003565,17868.931171398362,14251.410774331936,9115.652369734442,4524.5302884256025,0
0x05584179486314536837e181d725e56560044bc7,154107.8756416318,4756.8840566992485,59913.40979312375,17201.112930798496,12921.229283581388,3301.359235527316,17866.60708823449,14248.286727012752,9113.946955839305,4521.2560268320285,0
0x05605a807f4444f8c2fdbc44f51717ab6c055cd2,154102.47524456537,4749.438007726755,59904.69695627981,17184.014676042156,12899.971420415743,3284.2006043322094,17859.801255834675,14242.66130549139,9107.548235674609,4516.431627366752,0
0x05617f0530b3ae57cada0606785c45643ccd1d22,154110.71295071061,4759.461603370934,59915.6266590548,17202.31903509918,12922.235244758143,3302.640020004076,17868.777701751504,14251.242705048919,9115.421552702357,4524.526253087329,0
0x0571491bfa5e1808cc622fe1067487e4ea292fcb,154112.64209116035,4761.92604042791,59919.303942183054,17205.251897420847,12922.066924973462,3303.9870265164773,17868.172792649013,14255.494054942998,9114.842612168837,4527.367827841407,0
0x057c66dbf8b83b50d50f92981d1aaad02dba4487,154110.22813686955,4759.102787668955,59910.77409878786,17198.80182275994,12914.721228980094,3300.3151815472174,17862.520759509334,14251.296525888038,9110.082098241432,4524.462084379949,0
0x058e49378461c239dae065114cd9fa1c0dbc25c1,154113.10940261502,4762.078939979208,59918.12593541834,17204.641494925432,12925.053074636482,3305.507055458105,17871.157820466662,14253.809505129258,9117.34162319365,4527.138241008613,0
0x0591a42188996397fc7cd6db729045146c37696c,154109.21230518812,4758.168534999551,59914.602385624756,17201.99689268838,12921.975768116128,3302.232505690848,17867.651129753092,14249.774602257387,9114.70212739791,4522.790243076863,0
0x059615ea15f7f0e2a276103127bbace30223d294,154110.43016345234,4759.3047647041085,59915.62964886907,17202.436868773577,12922.604234246035,3302.7822120214973,17868.665107330846,14251.101216181667,9115.483418138221,4524.261182668864,0
0x0596e5e05fd430f7d83b38b23e250bfa98900d7f,154110.6020042793,4759.505886822931,59915.84336544781,17202.77570670783,12922.827284810464,3303.1113769425233,17868.81122801134,14251.270781189094,9115.57258350282,4524.431004316992,0
0x05a6d48421e84a791c040cda72bb4320bde7e2e9,154100.1205643489,4747.185973238543,59901.808822007915,17179.704129124693,12902.539915864361,3281.270488058916,17858.687160583795,14240.559278138102,9109.55687083685,4514.055293456903,0
0x05ae6dd50b5a71366fde5eb538a9d41eb3523922,154110.28273185412,4759.203283851029,59915.55870481446,17202.56017131115,12922.647835657906,3302.9815283879784,17868.55622834472,14250.92370974764,9115.379563467463,4524.076080318904,0
0x05d38f2a8bbc1433d5d8cefafe953b2597147d30,154095.30449751194,4744.122926676695,59902.11146878262,17190.154467214852,12912.51383322904,3291.878995202041,17856.24983109279,14234.758379300194,9106.574069787714,4508.408062297414,0
0x05dd62c007cde143b402fa5da3937c40c70b4b14,154086.15326640542,4709.145578493355,59866.40501891159,17154.701169554166,12792.195956171103,3193.7612085648343,17811.483423657515,14236.066570907678,9080.184332760986,4533.316355570607,0
0x05e18136F048d648eE73Dd5D269d590Ff2873C33,154119.32761518398,4768.52470333582,59923.75581718086,17208.634302978873,12930.469199156521,3311.041784650639,17876.83354039218,14260.159624532587,9121.742972958555,4533.877558749164,0
0x05e7e06774ffeade0e77a7a58e8a16738f30a2c3,154110.59366095855,4759.500025252658,59915.80033917757,17202.71902970655,12922.825386489485,3303.076098262975,17868.807268774977,14251.265568620674,9115.573109721085,4524.395676760267,0
0x05e85d73eaf6fef228294fdf867abba98552a99f,154110.5793501423,4759.47227211177,59915.82203387657,17202.693777743865,12922.847094873056,3303.1640388477,17868.787347419908,14251.25660062251,9115.560668618711,4524.462203080794,0
0x05eb198b38bbb89c22247010672341572479cb16,154109.1936910698,4757.342359511945,59913.68868086464,17199.779467554272,12919.871553252851,3299.878956591142,17867.246087739328,14249.41813083173,9114.663371489018,4523.518816314191,0
0x05f71263372AC109Cd13Faa86d13a0e5830FCEDc,154111.3491441029,4760.267388933259,59916.51311135758,17203.388806607152,12923.404818146793,3303.776288855292,17869.42925161684,14252.078061031809,9116.016843297819,4525.222296470393,0
0x05f795e90de1350a2eca301e673d56a5f9e02970,154110.72514696608,4759.657531091237,59915.95183932197,17202.956314291816,12923.001258510694,3303.3199170237567,17868.92138603407,14251.398508330025,9115.644688257813,4524.511001327891,0
