address,value_out,value_in,balance,degree,degree_in,degree_out,max_value,min_value,mean_value,std_value,median_value,motif1,motif1_00,motif1_01,motif1_10,motif1_11,motif2,motif3,motif1_ratio,motif2_ratio,motif3_ratio,motif1_00_ratio,motif1_01_ratio,motif1_10_ratio,motif1_11_ratio,0,1,2,3,4,5,6,7,8,9,label
0x022154d3816a1252ed0e68c98838694bfcd98be8,1.220856488,1.221129488,-0.0002729999999997,5,3,2,1.1711,0.024937,0.4883971951999999,0.586388452756914,0.109192488,15,15,0,0,0,30,0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,67746.36829994759,55429.998373844006,14251.27043751738,8417.32156923086,38408.09768959363,12056.887079294407,156556.6219921041,51773.94645568752,16703.209505968214,45992.862925623085,0
0x024C344DA7208e60356378a252dAb771c34Be111,0.0,0.0,0.0,22,0,0,17.12107329,0.0003,1.5565089354545456,3.604963577097777,0.6,68,68,0,0,0,866,0,0.0728051391862955,0.9271948608137045,0.0,1.0,0.0,0.0,0.0,67727.8857133792,55408.21839927238,14254.387824768839,8398.88169350617,38392.600642837155,12038.437805166779,156538.3172907768,51755.57112138934,16684.745690037947,45973.391818898024,0
0x025f8ab40e72901ad04583c27077487cbe83cb67,1.0124,189.93985256,-188.92745256,746,745,1,2.5,0.08885256,0.2559681669705094,0.2299087693904074,0.2,67,23,43,0,1,2690,0,0.024301777294160318,0.9756982227058397,0.0,0.34328358208955223,0.6417910447761194,0.0,0.014925373134328358,67644.31267888546,55309.92897893757,14371.526825791496,8316.576566157044,38322.44205755477,11955.715715422139,156455.35051937614,51672.53108226594,16601.71901832409,45884.7651530003,0
0x026e78f168df546aabb2733b37920c55b335be80,62.945079,62.96748040000001,-0.0224014000000067,129,59,70,21.5,0.0,0.9760663519379844,2.535249704735694,0.1,109,45,0,61,3,1144,4,0.08671439936356404,0.9101034208432777,0.0031821797931583136,0.41284403669724773,0.0,0.5596330275229358,0.027522935779816515,67740.14544685047,55423.30002367012,14250.98615618559,8411.099204480199,38402.833102164295,12050.664833072511,156550.45365008453,51767.78982826954,16696.98677376255,45986.49479043653,0
0x02701809c14ad7062c71628c63d7851bc5f367ce,11.8051052435,10.8055286035,0.9995766400000008,20,11,9,4.0,0.0125286035,1.13053169235,1.1051912557636885,0.525,154,122,17,2,13,268,64,0.3168724279835391,0.551440329218107,0.13168724279835392,0.7922077922077922,0.11038961038961038,0.012987012987012988,0.08441558441558442,67746.0873013019,55429.735937461264,14250.484812297706,8417.040468935302,38407.939225482245,12056.606386036789,156556.52939186414,51773.66390775724,16702.92899101078,45992.465695332314,0
0x02745ad75e786f0b2efbd99504e22c3cace354c1,0.0,114.25188158943864,-114.25188158943864,51,51,0,9.867391950000002,0.198367698,2.240232972341934,2.789260323409913,1.0,0,0,0,0,0,970,0,0.0,1.0,0.0,,,,,67708.79913859956,55385.40979855061,14261.094401610535,8380.047021278808,38376.71790326409,12019.523944661467,156519.31260605625,51736.633794761714,16665.767841962774,45951.957400085164,0
0x027a46b6cd1e80df60f5cf0f22c3f3fb899b2efd,11.42,11.44120833,-0.0212083300000003,8,6,2,5.91,0.99865,2.85765104125,1.8057799850478036,2.1025,56,56,0,0,0,130,10,0.2857142857142857,0.6632653061224489,0.05102040816326531,1.0,0.0,0.0,0.0,67741.4613117733,55424.8817297817,14250.142805410504,8412.415079918757,38403.645445146605,12051.980052921741,156551.6590036365,51769.15504295443,16698.302194029533,45987.744853755416,0
0x0297772598b604cce74bafea2b863205541934aa,8.299546095000002,8.32510047,-0.0255543749999986,11,7,4,4.610191657500001,0.27,1.5113315059090908,1.3706827724099957,0.997732,20,5,0,15,0,60,0,0.25,0.75,0.0,0.25,0.0,0.75,0.0,67744.88153196055,55428.60638937354,14251.038309447751,8415.835077800997,38406.70103551791,12055.40041203967,156555.10578067624,51772.531032442435,16701.722575130072,45991.49408668285,0
0x0297a3211d69a1a268591e1Ff6f570699cCC50CA,0.0,0.0,0.0,16,0,0,6.104139,0.02,1.76540975,1.7673033702713865,1.0,69,59,7,3,0,254,8,0.2084592145015106,0.7673716012084593,0.02416918429003021,0.855072463768116,0.10144927536231885,0.043478260869565216,0.0,67731.16828623481,55412.07520140389,14256.783545411663,8402.150562782606,38395.36587744046,12041.71050489966,156541.5722244978,51758.835129292114,16688.0223228222,45976.860753086694,0
0x029c42a07652d436533e3cb9b9c69fa188e91981,36.64622344539706,15.519606102336724,21.12661734306034,66,52,15,21.371369357084884,0.0,0.7888762052686938,3.1418851218597084,0.1,0,0,0,0,0,0,0,,,,,,,,67738.20893566129,55420.34762774355,14241.896556984411,8409.168183420532,38401.29661713891,12048.733510579832,156548.55415139967,51765.836104373695,16695.05297864903,45984.3002784654,0
0x02ca5d19ae986279ed592c57b9aa543c2517ec5d,6.9640418008159,6.9871449006928685,-0.0231030998769687,83,60,23,2.087480290616711,0.0,0.1680865867651658,0.273220069424309,0.08,160,65,5,75,15,1382,18,0.10256410256410256,0.8858974358974359,0.011538461538461539,0.40625,0.03125,0.46875,0.09375,67745.86457099472,55429.53254153402,14251.305232423025,8416.817834996482,38407.639457395526,12056.383332692048,156556.11056308352,51773.47882005806,16702.70575099472,45992.441711256535,0
0x02d0b53ec925f5c5907eb3dd85bededaa4362564,10.44776569,10.44986569,-0.0020999999999986,30,28,2,8.58881569,0.001,0.6965877126666666,1.5388383269922865,0.5,152,135,13,4,0,1098,10,0.12063492063492064,0.8714285714285714,0.007936507936507936,0.8881578947368421,0.08552631578947369,0.02631578947368421,0.0,67742.11895633968,55425.26268771778,14250.845986490129,8413.072165505198,38404.6649597291,12052.63787434424,156552.47203721383,51769.73878174373,16698.960257721556,45988.47622666544,0
0x02dfa0d5184c41689377d5d47054da210ce941f6,12.23884371926005,7.39795898919966,4.84088473006039,79,16,63,6.833,0.0,0.248567122891895,1.00764266518724,0.0,243,5,0,203,35,22,1976,0.10843373493975904,0.009817045961624275,0.8817492190986167,0.0205761316872428,0.0,0.8353909465020576,0.1440329218106996,67742.63396282439,55425.54619282113,14246.85972156244,8413.58767448802,38405.02767598545,12053.152730003978,156552.93982956605,51770.23715947503,16699.47558311389,45988.97872202127,0
0x02ec8d1f360ac651a99aec50c873100ca3563301,0.6418741791701971,0.657660179170197,-0.0157859999999999,57,38,19,0.159039,0.0032629991701969,0.0227988483919367,0.0273074444270317,0.015,537,257,106,100,74,798,328,0.32291040288635,0.4798556825015033,0.19723391461214673,0.478584729981378,0.1973929236499069,0.186219739292365,0.1378026070763501,67746.5807958773,55430.19347963974,14251.408339974876,8417.533910988317,38408.35090568413,12057.099670590716,156556.85106480613,51774.1631796713,16703.422154581443,45993.14279014834,0
0x02ec8d1f360ac651a99aec50c873100ca3563301,0.6418741791701971,0.657660179170197,-0.0157859999999999,57,38,19,0.159039,0.0032629991701969,0.0227988483919367,0.0273074444270317,0.015,537,257,106,100,74,798,328,0.32291040288635,0.4798556825015033,0.19723391461214673,0.478584729981378,0.1973929236499069,0.186219739292365,0.1378026070763501,67746.5807958773,55430.19347963974,14251.408339974876,8417.533910988317,38408.35090568413,12057.099670590716,156556.85106480613,51774.1631796713,16703.422154581443,45993.14279014834,1
0x02ec8d1f360ac651a99aec50c873100ca3563301,0.6418741791701971,0.657660179170197,-0.0157859999999999,57,38,19,0.159039,0.0032629991701969,0.0227988483919367,0.0273074444270317,0.015,533,235,120,97,81,740,316,0.3354310887350535,0.4657016991818754,0.19886721208307112,0.44090056285178236,0.225140712945591,0.18198874296435272,0.15196998123827393,67746.5807958773,55430.19347963974,14251.408339974876,8417.533910988317,38408.35090568413,12057.099670590716,156556.85106480613,51774.1631796713,16703.422154581443,45993.14279014834,0
0x02ec8d1f360ac651a99aec50c873100ca3563301,0.6418741791701971,0.657660179170197,-0.0157859999999999,57,38,19,0.159039,0.0032629991701969,0.0227988483919367,0.0273074444270317,0.015,533,235,120,97,81,740,316,0.3354310887350535,0.4657016991818754,0.19886721208307112,0.44090056285178236,0.225140712945591,0.18198874296435272,0.15196998123827393,67746.5807958773,55430.19347963974,14251.408339974876,8417.533910988317,38408.35090568413,12057.099670590716,156556.85106480613,51774.1631796713,16703.422154581443,45993.14279014834,1
0x02fabfd6d5608977d5952d9ef071445420c47efd,0.0331473079340928,0.05,-0.0168526920659071,7,1,6,0.05,0.0,0.0118781868477275,0.0208610672615715,0.0,10,0,0,10,0,0,10,0.5,0.0,0.5,0.0,0.0,1.0,0.0,67746.60812001929,55430.21521076705,14251.413312946797,8417.56122940504,38408.37805501365,12057.1269994149,156556.87928588167,51774.18923918446,16703.44948603579,45993.17886043417,0
0x02fd82cba3bae39484d5eb7f75b5f3d5f418c691,0.0,71.95072334505,-71.95072334505,146,145,0,8.6,0.0,0.4928131735962328,0.9860301522887712,0.14,0,0,0,0,0,2270,0,0.0,1.0,0.0,,,,,67707.60165918632,55384.348483971145,14293.728979484886,8378.74340777332,38375.53699127479,12018.254744753407,156518.19113997044,51735.40739786655,16664.524688416415,45951.844440963694,0
0x030a027cdd6994a712fbb1efd6d36369ec7cca89,1.82332194,1.82521194,-0.0018899999999999,6,5,1,1.82332194,0.00241929,0.60808898,0.7014847302161306,0.4865,25,25,0,0,0,100,0,0.2,0.8,0.0,1.0,0.0,0.0,0.0,67745.9547151472,55429.61042347765,14251.20482757105,8416.90795172602,38407.75843449824,12056.473500685788,156556.21434697285,51773.56330317321,16702.795940495493,45992.56656853656,0
0x0310c4385311d225cbcaca26fefc9ab45d3eba3e,2.0086629614754075,2.0123799614754074,-0.0037169999999999,9,7,2,1.5285159614754076,0.0595207014754076,0.446782546994535,0.4478231198469501,0.3,68,58,0,10,0,198,10,0.2463768115942029,0.717391304347826,0.036231884057971016,0.8529411764705882,0.0,0.14705882352941177,0.0,67745.67568871158,55429.277326571864,14251.18254928071,8416.628753395391,38407.54612692404,12056.194574870684,156555.96007182455,51773.25364968027,16702.51708068287,45992.17871196935,0
0x0324d6ca206dd4a807ac9fec93589fdd9e614cdf,5.872007731423969,5.883485,-0.0114772685760309,5,2,3,5.62,0.02828908,2.3510985462847938,2.4019983441165635,2.0,30,10,0,10,10,10,30,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,67744.2407350435,55427.77308945002,14250.79039757196,8415.194124481026,38406.332065555485,12054.759466371313,156554.53330049774,51771.885328426964,16701.081847791313,45990.82133000612,0
