address,balance_0,balance_1,balance_2,balance_3,balance_4,balance_5,balance_6,balance_7,balance_8,balance_9,balance_10,balance_11,balance_12,balance_13,balance_14,balance_15,balance_16,balance_17,balance_18,balance_19,balance_20,balance_21,balance_22,balance_23,balance_24,balance_25,balance_26,balance_27,balance_28,balance_29,balance_30,balance_31,balance_32,balance_33,balance_34,balance_35,balance_36,balance_37,balance_38,balance_39,balance_40,balance_41,balance_42,balance_43,balance_44,balance_45,balance_46,balance_47,balance_48,balance_49,label
0x000000000532b45f47779fce440748893b257865,0.01,10.01,15.01,20.009999999999998,20.545414469039997,24.56510375096,25.009999999999998,35.00960102,40.00960102,50.00960102,55.00960102,63.00960102,73.31204733999999,83.87490951,88.87490951,96.56990951,110.90090951,115.90090951,115.90131944839679,117.13202494839679,78.0880249483968,39.044024948396796,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0.00255150000000981,0
0x00000000072d54638c2c2a3da3f715360269eea1,209.25064708424097,209.75130097212082,209.79689455213355,209.90205103053543,210.00249557921,210.09785495584148,210.1984870527005,210.82423631120582,210.93311781970596,210.98722998043482,211.07947109938286,211.07947109938286,212.84278309938287,213.05274460822852,213.45274460822853,213.4845481808517,213.6800545904051,213.73221973319255,213.77855571291866,213.77855571291866,213.77855571291866,213.77855571291866,213.77855571291866,213.77855571291866,213.77855571291866,213.77855571291866,213.77855571291866,213.81195973819484,213.81195973819484,213.83359125535105,200.73577420535105,187.63795715535105,185.47966655535106,157.00931555535107,157.0535495480218,157.0984252734374,157.1027375595319,157.5027375595319,157.61429085651437,157.75493411914587,128.75493411914587,129.36963392660002,103.36963392660002,93.56453392660002,81.46628259660002,-0.5337174033999759,-0.5337174033999759,-0.5337174033999759,-0.5337174033999759,-0.7716230443008547,0
0x0000000009324b6434d7766af41908e4c49ee1d7,5.007,105.007,113.00200000000001,118.62277662005162,79.08187662005162,39.540976620051616,0.003307500000005348,9.402338040000005,14.449037570000005,14.585432580000004,45.58543258,45.59543258,30.39806258,15.200692580000002,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0.005859000000002723,0
0x0000000086c5d614bec59dfd2c9b88f7cb57f23c,5.0,10.300039283,21.300039283,45.478669943,50.502913943,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,-9.999391000000003,0
0x00000000bf02300fd6251627aa3db8933a0eee83,0.02863213433621792,5.8393180943362175,8.839318094336218,10.834118094336217,11.828918094336217,14.828918094336217,17.829918094336218,20.829918094336218,30.829918094336218,33.82691809433622,33.83691809433622,34.03391809433622,55.03391809433622,58.03391809433622,58.036208194336226,62.21745439433623,20.740454394336233,0.0022050000000142234,8.002205000000014,11.437174110000015,14.534174110000015,19.551174110000016,6.368544110000016,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,-19.994589999999985,0
0x00000e32e51011e28958d4696627c82c3dacd5a6,0.031997746,0.051997746,0.052997746,0.072997746,0.092997746,0.0932837989427156,0.0942837989427156,0.1142837989427156,0.2142837989427156,0.31428379894271563,0.26428379894271564,0.3042837989427156,0.2192837989427156,0.2192837989427156,0.0292837989427156,-0.0193175,0.25903446,0.27903446000000004,0.30603446000000006,0.14603446000000006,0.16603446000000005,-0.01870849999999996,0.0018350800000000375,0.021835080000000038,0.025675599900000037,0.04617159990000004,-0.01782840009999996,0.01506349990000004,0.11506349990000005,0.13506349990000005,-0.03493650009999996,-0.004936500099999963,0.015063499900000037,-0.03734349999999996,-0.01734349999999996,-0.03660849999999996,-0.01660849999999996,0.13039150000000002,0.17999250000000003,0.21799250000000003,-0.03200749999999997,-0.012007499999999966,-0.035776899999999966,-0.035776899999999966,-0.035776899999999966,-0.035776899999999966,-0.035776899999999966,-0.035776899999999966,-0.035776899999999966,-0.035776899999999966,0
0x00067010f3ae17aa53e2b4d5142dda35380cf72d,3.0,3.0222,3.0672,3.1172,3.15645372,3.16145372,3.19245372,3.2297056,3.2403489899999998,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0.0002362499999999379,0
0x0020731604c882cf7bf8c444be97d17b19ea4316,2.0,4.0,5.0,6.0,7.0,8.0,9.1501125,10.5601125,11.5601125,13.026996912227762,15.528048852227762,16.528048852227762,11.278048852227762,0.00017640000000263,1.0019124000000026,0.0010374000000026307,0.0011374000000026307,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0.051137400000002636,0
0x002f0c8119c16d310342d869ca8bf6ace34d9c39,0.5,0.50102,0.0006300000000000194,0.81843,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0.0009240000000000359,0
0x003eb9c77b5b896fcc27adead606d23def34510e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0x003f12c49df27295fe97d4990b7901e2c855adf5,0.046,0.036,0.08099999999999999,0.04099999999999999,0.09,0.049999999999999996,0.009999999999999995,0.056999999999999995,0.098,0.14800000000000002,0.192,0.239,0.015999999999999986,0.061999999999999986,0.10988462621824122,0.15088462621824122,0.01888462621824122,0.06788462621824122,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0.015884626218241223,0
